
 HC AEROSOL PARAMETERS

    Z        AERSOL     RPAR      RFRAC      WFALL     TAUSED    TAUEDD    TAUC      CONVER
  6.425E+06 0.000E+00 6.864E-07 6.864E-07 1.003E-01 0.000E+00 7.182E+05 0.000E+00 1.589E+08
  6.525E+06 0.000E+00 6.030E-07 6.030E-07 1.259E-01 0.000E+00 5.748E+05 0.000E+00 7.613E+07
  6.625E+06 0.000E+00 5.217E-07 5.217E-07 2.215E-01 0.000E+00 4.428E+05 0.000E+00 1.653E+07
  6.725E+06 0.000E+00 4.488E-07 4.488E-07 4.360E-01 0.000E+00 3.394E+05 0.000E+00 2.740E+06
  6.825E+06 0.000E+00 3.948E-07 3.948E-07 4.589E-01 0.000E+00 2.786E+05 0.000E+00 1.805E+06
  6.925E+06 0.000E+00 3.765E-07 3.765E-07 5.198E-01 0.000E+00 2.924E+05 0.000E+00 1.516E+06
  7.025E+06 0.000E+00 3.549E-07 3.549E-07 5.829E-01 0.000E+00 2.925E+05 0.000E+00 1.228E+06
  7.125E+06 0.000E+00 3.354E-07 3.354E-07 6.550E-01 0.000E+00 2.926E+05 0.000E+00 1.002E+06
  7.225E+06 0.000E+00 3.177E-07 3.177E-07 7.378E-01 0.000E+00 2.928E+05 0.000E+00 8.229E+05
  7.325E+06 0.000E+00 3.019E-07 3.019E-07 8.333E-01 0.000E+00 2.929E+05 0.000E+00 6.816E+05
  7.425E+06 0.000E+00 2.876E-07 2.876E-07 9.439E-01 0.000E+00 2.931E+05 0.000E+00 5.696E+05
  7.525E+06 0.000E+00 2.749E-07 2.749E-07 1.072E+00 0.000E+00 2.932E+05 0.000E+00 4.802E+05
  7.625E+06 0.000E+00 2.635E-07 2.635E-07 1.222E+00 0.000E+00 2.934E+05 0.000E+00 4.086E+05
  7.725E+06 0.000E+00 2.534E-07 2.534E-07 1.396E+00 0.000E+00 2.936E+05 0.000E+00 3.505E+05
  7.825E+06 0.000E+00 2.445E-07 2.445E-07 1.599E+00 0.000E+00 2.937E+05 0.000E+00 3.029E+05
  7.925E+06 0.000E+00 2.366E-07 2.366E-07 1.835E+00 0.000E+00 2.939E+05 0.000E+00 2.633E+05
  8.025E+06 0.000E+00 2.295E-07 2.295E-07 2.031E+00 0.000E+00 2.941E+05 0.000E+00 2.055E+05
  8.125E+06 0.000E+00 2.232E-07 2.232E-07 2.251E+00 0.000E+00 2.942E+05 0.000E+00 1.610E+05
  8.225E+06 0.000E+00 2.175E-07 2.175E-07 2.499E+00 0.000E+00 2.944E+05 0.000E+00 1.268E+05
  8.325E+06 0.000E+00 2.122E-07 2.122E-07 2.778E+00 0.000E+00 2.946E+05 0.000E+00 1.003E+05
  8.425E+06 0.000E+00 2.073E-07 2.073E-07 3.090E+00 0.000E+00 2.948E+05 0.000E+00 7.952E+04
  8.525E+06 0.000E+00 2.024E-07 2.024E-07 3.438E+00 0.000E+00 2.951E+05 0.000E+00 6.310E+04
  8.625E+06 0.000E+00 1.972E-07 1.972E-07 3.825E+00 0.000E+00 2.953E+05 0.000E+00 5.004E+04
  8.725E+06 0.000E+00 1.912E-07 1.912E-07 4.253E+00 0.000E+00 2.956E+05 0.000E+00 3.962E+04
  8.825E+06 0.000E+00 1.839E-07 1.839E-07 4.723E+00 0.000E+00 2.958E+05 0.000E+00 3.129E+04
  8.925E+06 0.000E+00 1.746E-07 1.746E-07 5.239E+00 0.000E+00 2.961E+05 0.000E+00 2.462E+04
  9.025E+06 0.000E+00 1.634E-07 1.634E-07 5.802E+00 0.000E+00 2.964E+05 0.000E+00 1.928E+04
  9.125E+06 0.000E+00 1.507E-07 1.507E-07 6.412E+00 0.000E+00 2.967E+05 0.000E+00 1.502E+04
  9.225E+06 0.000E+00 1.373E-07 1.373E-07 7.071E+00 0.000E+00 2.970E+05 0.000E+00 1.162E+04
  9.325E+06 0.000E+00 1.300E-07 1.300E-07 7.775E+00 0.000E+00 2.974E+05 0.000E+00 8.919E+03
  9.425E+06 0.000E+00 1.300E-07 1.300E-07 8.524E+00 0.000E+00 2.977E+05 0.000E+00 6.784E+03
  9.525E+06 0.000E+00 1.300E-07 1.300E-07 9.310E+00 0.000E+00 2.980E+05 0.000E+00 5.105E+03
  9.625E+06 0.000E+00 1.300E-07 1.300E-07 1.012E+01 0.000E+00 2.984E+05 0.000E+00 3.793E+03
  9.725E+06 0.000E+00 1.300E-07 1.300E-07 1.094E+01 0.000E+00 2.987E+05 0.000E+00 2.769E+03
  9.825E+06 0.000E+00 1.300E-07 1.300E-07 1.171E+01 0.000E+00 2.991E+05 0.000E+00 1.959E+03
  9.925E+06 0.000E+00 1.300E-07 1.300E-07 1.215E+01 0.000E+00 2.994E+05 0.000E+00 1.266E+03
