
 HC AEROSOL PARAMETERS

    Z        AERSOL     RPAR      RFRAC      WFALL     TAUSED    TAUEDD    TAUC      CONVER
  6.825E+06 2.809E-01 1.300E-07 1.300E-07 1.430E-02 3.691E+07 2.786E+05 1.159E+10 6.985E+01
  6.925E+06 2.341E-01 1.300E-07 1.300E-07 1.717E-02 3.149E+07 2.924E+05 1.374E+10 6.985E+01
  7.025E+06 2.010E-01 1.300E-07 1.300E-07 2.065E-02 2.619E+07 2.925E+05 1.600E+10 6.985E+01
  7.125E+06 1.735E-01 1.300E-07 1.300E-07 2.484E-02 2.178E+07 2.926E+05 1.854E+10 6.985E+01
  7.225E+06 1.506E-01 1.300E-07 1.300E-07 2.988E-02 1.811E+07 2.928E+05 2.136E+10 6.985E+01
  7.325E+06 1.316E-01 1.300E-07 1.300E-07 3.593E-02 1.506E+07 2.929E+05 2.444E+10 6.985E+01
  7.425E+06 1.157E-01 1.300E-07 1.300E-07 4.321E-02 1.253E+07 2.931E+05 2.779E+10 6.985E+01
  7.525E+06 1.025E-01 1.300E-07 1.300E-07 5.197E-02 1.042E+07 2.932E+05 3.136E+10 6.985E+01
  7.625E+06 9.154E-02 1.300E-07 1.300E-07 6.249E-02 8.668E+06 2.934E+05 3.513E+10 6.985E+01
  7.725E+06 8.237E-02 1.300E-07 1.300E-07 7.514E-02 7.211E+06 2.936E+05 3.904E+10 6.985E+01
  7.825E+06 7.469E-02 1.300E-07 1.300E-07 9.035E-02 5.999E+06 2.937E+05 4.306E+10 6.985E+01
  7.925E+06 6.823E-02 1.300E-07 1.300E-07 1.086E-01 4.991E+06 2.939E+05 4.713E+10 6.985E+01
  8.025E+06 6.275E-02 1.300E-07 1.300E-07 1.306E-01 4.152E+06 2.941E+05 5.125E+10 6.985E+01
  8.125E+06 5.800E-02 1.300E-07 1.300E-07 1.570E-01 3.455E+06 2.942E+05 5.544E+10 6.985E+01
  8.225E+06 5.375E-02 1.300E-07 1.300E-07 1.887E-01 2.875E+06 2.944E+05 5.983E+10 6.985E+01
  8.325E+06 4.977E-02 1.300E-07 1.300E-07 2.269E-01 2.393E+06 2.946E+05 6.462E+10 6.985E+01
  8.425E+06 4.587E-02 1.300E-07 1.300E-07 2.727E-01 1.991E+06 2.948E+05 7.011E+10 6.985E+01
  8.525E+06 4.192E-02 1.300E-07 1.300E-07 3.277E-01 1.657E+06 2.951E+05 7.672E+10 6.985E+01
  8.625E+06 3.787E-02 1.300E-07 1.300E-07 3.939E-01 1.380E+06 2.953E+05 8.492E+10 6.985E+01
  8.725E+06 3.373E-02 1.300E-07 1.300E-07 4.733E-01 1.149E+06 2.956E+05 9.534E+10 6.985E+01
  8.825E+06 2.957E-02 1.300E-07 1.300E-07 5.688E-01 9.563E+05 2.958E+05 1.088E+11 6.985E+01
  8.925E+06 2.547E-02 1.300E-07 1.300E-07 6.834E-01 7.963E+05 2.961E+05 1.263E+11 6.985E+01
  9.025E+06 2.153E-02 1.300E-07 1.300E-07 8.210E-01 6.631E+05 2.964E+05 1.493E+11 6.985E+01
  9.125E+06 1.784E-02 1.300E-07 1.300E-07 9.862E-01 5.523E+05 2.967E+05 1.803E+11 6.985E+01
  9.225E+06 1.446E-02 1.300E-07 1.300E-07 1.185E+00 4.601E+05 2.970E+05 2.224E+11 6.985E+01
  9.325E+06 1.144E-02 1.300E-07 1.300E-07 1.423E+00 3.833E+05 2.974E+05 2.812E+11 6.985E+01
  9.425E+06 8.807E-03 1.300E-07 1.300E-07 1.709E+00 3.193E+05 2.977E+05 3.652E+11 6.985E+01
  9.525E+06 6.575E-03 1.300E-07 1.300E-07 2.052E+00 2.661E+05 2.980E+05 4.891E+11 6.985E+01
  9.625E+06 4.735E-03 1.300E-07 1.300E-07 2.463E+00 2.217E+05 2.984E+05 6.791E+11 6.985E+01
  9.725E+06 3.268E-03 1.300E-07 1.300E-07 2.957E+00 1.848E+05 2.987E+05 9.842E+11 6.985E+01
  9.825E+06 2.139E-03 1.300E-07 1.300E-07 3.550E+00 1.540E+05 2.991E+05 1.503E+12 6.985E+01
  9.925E+06 1.308E-03 1.300E-07 1.300E-07 4.261E+00 1.284E+05 2.994E+05 2.459E+12 6.985E+01
